Date,Broker,Ticker,Lot,Avg,Value
2025-10-13,XC,ADMF,49,8695.070422535211,42570000
2025-10-13,AG,ADMF,10,8650,8650000
2025-10-13,OD,ADMF,12,8671.42857142857,10377500
2025-10-13,NI,ADMF,46,8675,39902500
2025-10-13,IF,ADMF,3,8675,2602500
2025-10-13,GR,ADMF,32,8696.621621621622,27852500
2025-10-13,CP,ADMF,6,8633.333333333334,5180000
2025-10-13,DH,ADMF,24,8682.291666666666,20837500
2025-10-13,DR,ADMF,-1120,8665.130434782608,-970390000
2025-10-13,DX,ADMF,-7,8700,-6090000
2025-10-13,AZ,ADMF,-5,8650,-4330000
2025-10-13,ZP,ADMF,-3,8650,-2595000
2025-10-13,YB,ADMF,0,8650,-12500
2025-10-13,AK,ADMG,303,134.02640264026402,4061000
2025-10-13,YP,ADMG,1170,133.41794871794872,15609900
2025-10-13,PC,ADMG,10,134,134000
2025-10-13,CC,ADMG,1146,134.37549096622152,15391900
2025-10-13,YB,ADMG,537,134,7165800
2025-10-13,EP,ADMG,300,134,4020000
2025-10-13,GI,ADMG,1,135,13500
2025-10-13,PD,ADMG,245,134.06569343065692,3279000
2025-10-13,DH,ADMG,100,134,1340000
2025-10-13,CD,ADMG,25,134.2,335500
2025-10-13,NI,ADMG,92,134.0108695652174,1232900
2025-10-13,OD,ADMG,59,133.26666666666668,786200
2025-10-13,AZ,ADMG,50,135,675000
2025-10-13,DR,ADMG,-2508,134,-33607200
2025-10-13,XL,ADMG,-1003,133.5338521400778,-13380100
2025-10-13,KK,ADMG,-222,134.00429184549355,-2976000
2025-10-13,XC,ADMG,-140,133.44568245125348,-1855900
2025-10-13,GR,ADMG,-70,135,-945000
2025-10-13,LG,ADMG,-48,135,-650500
2025-10-13,KI,ADMG,-46,134,-616400
2025-10-13,BQ,ADMG,-1,134,-13400
2025-10-13,SQ,ADMG,0,136,-200
2025-10-13,LG,ADRO,98823,1748.466965732853,17307218500
2025-10-13,PD,ADRO,35886,1735.408697821387,6268890500
2025-10-13,YP,ADRO,28579,1736.2977951010737,4957089000
2025-10-13,AK,ADRO,19819,1736.2498889002836,3376979000
2025-10-13,DH,ADRO,576,1734.2172780116255,102897500
2025-10-13,SF,ADRO,1137,1706.03668261563,193462000
2025-10-13,DX,ADRO,15498,1743.250934773577,2704976000
2025-10-13,DR,ADRO,10014,1746.027853899955,1746761500
2025-10-13,YJ,ADRO,1401,1740.8812457221081,240674000
2025-10-13,XA,ADRO,9242,1722.6077649404726,1588909000
2025-10-13,FZ,ADRO,200,1716.6666666666667,33500000
2025-10-13,AG,ADRO,328,1722.3895582329317,55975000
2025-10-13,AI,ADRO,8582,1716.1129909766455,1462675500
2025-10-13,AR,ADRO,5648,1754.6610169491526,990774000
2025-10-13,CD,ADRO,2396,1718.8302481291846,411514500
2025-10-13,KI,ADRO,5449,1722.8416149068323,935235500
2025-10-13,SQ,ADRO,1944,1733.2728809569664,307216500
2025-10-13,IU,ADRO,215,1724.763779527559,37822500
2025-10-13,KK,ADRO,5616,1741.239209196225,998155500
2025-10-13,BF,ADRO,4000,1730,692000000
2025-10-13,AO,ADRO,363,1718.6577292287323,55004500
2025-10-13,HD,ADRO,5186,1732.4063159200894,887210500
2025-10-13,BK,ADRO,678,1737.4362806143629,122101000
2025-10-13,AT,ADRO,246,1731.1276473955352,41311500
2025-10-13,AZ,ADRO,7847,1739.606519057204,1373082500
2025-10-13,ZP,ADRO,-25260,1737.417420089699,-4436998500
2025-10-13,CC,ADRO,-76096,1740.8838933458908,-13404295500
2025-10-13,IF,ADRO,-43911,1716.3320225829837,-7530994000
2025-10-13,SA,ADRO,-230,1738.2608695652175,-39980000
2025-10-13,BQ,ADRO,-31258,1747.516092332565,-5462840500
2025-10-13,IN,ADRO,-5000,1757.594,-878797000
2025-10-13,XC,ADRO,-22974,1731.8308738778228,-3952757000
2025-10-13,MU,ADRO,-100,1750,-17500000
2025-10-13,JB,ADRO,-11,1740,-1910000
2025-10-13,HP,ADRO,-176,1724.2890809112332,-26343000
2025-10-13,XL,ADRO,-14379,1734.4142836405865,-2423637000
2025-10-13,CP,ADRO,-12876,1733.751195902977,-2226812000
2025-10-13,LS,ADRO,-2944,1751.260324258183,-516187000
2025-10-13,DU,ADRO,-200,1740,-34800000
2025-10-13,IT,ADRO,-1522,1744.4463373083474,-269519000
2025-10-13,RG,ADRO,-102,1767.0935960591132,-18447500
2025-10-13,TP,ADRO,-12245,1735.5059932017414,-2129351500
2025-10-13,PC,ADRO,-135,1761.34,-23916000
2025-10-13,NI,ADRO,-447,1736.024000578327,-70164000
2025-10-13,EL,ADRO,0,1760.5,-59500000
2025-10-13,GR,ADRO,-4172,1731.0254143192005,-696877500
2025-10-13,SH,ADRO,-650,1760,-120950000
2025-10-13,MG,ADRO,-8872,1740.6958450574052,-1501600500
2025-10-13,OD,ADRO,-4752,1736.51368101029,-816778500
2025-10-13,YB,ADRO,-2133,1731.5487719298246,-368096500
2025-10-13,EP,AGRO,5717,229.65142401623305,131240200
2025-10-13,GR,AGRO,20032,228.7428057553957,457609400
2025-10-13,DR,AGRO,15566,229.32864137086904,357002000
2025-10-13,YP,AGRO,9699,229.2526910181754,222237200
2025-10-13,SS,AGRO,100,230,2300000
2025-10-13,XL,AGRO,3351,230.00447482908638,77342000
2025-10-13,TP,AGRO,342,229.68421052631578,7855200
2025-10-13,NI,AGRO,7137,229.60364741641337,163908400
2025-10-13,OD,AGRO,1584,229.0477845351868,36342600
2025-10-13,MG,AGRO,985,229.89858012170384,22645200
2025-10-13,BK,AGRO,1002,228.75140037343292,21993600
2025-10-13,XC,AGRO,5648,230.52898832684824,130479800
2025-10-13,IF,AGRO,4675,230.1711229946524,107605000
2025-10-13,YU,AGRO,3449,230.02898550724638,79337000
2025-10-13,CC,AGRO,4366,229.48977290203516,97774400
2025-10-13,SH,AGRO,1020,227.9607843137255,23252000
2025-10-13,BQ,AGRO,519,228.70520231213874,11869800
2025-10-13,PD,AGRO,3527,229.84983541459846,82915600
2025-10-13,KK,AGRO,1947,229.2234601639689,44350600
2025-10-13,KI,AGRO,701,230.0599144079886,16127200
2025-10-13,IU,AGRO,300,230,6900000
2025-10-13,AF,AGRO,2210,226,49946000
2025-10-13,CD,AGRO,421,228,9598800
2025-10-13,ZP,AGRO,150,229.80392156862746,3504000
2025-10-13,LS,AGRO,200,227,4540000
2025-10-13,SQ,AGRO,-8638,227.7526293897439,-191040800
2025-10-13,CP,AGRO,-18840,230.6541986853069,-435147000
2025-10-13,HD,AGRO,-17541,230.46304899659944,-404683200
2025-10-13,AT,AGRO,-1057,228.74303898170245,-24133000
2025-10-13,AK,AGRO,-11515,229.766520914116,-262853600
2025-10-13,YB,AGRO,-9878,230.40775569558895,-227590800
2025-10-13,XA,AGRO,-9586,228.01919754271452,-218500800
2025-10-13,AG,AGRO,-258,228,-5881000
2025-10-13,FZ,AGRO,-5000,230,-115000000
2025-10-13,DX,AGRO,-660,230.03333333333333,-15182200
2025-10-13,DH,AGRO,-418,231.17808781288468,-10192400
2025-10-13,AZ,AGRO,-3895,230.00287700791176,-89620800
2025-10-13,YJ,AGRO,-3111,228,-70898000
2025-10-13,LG,AGRO,-2415,229.93423597678918,-55334000
2025-10-13,ID,AGRO,-2000,234,-46800000
2025-10-13,HP,AGRO,-79,228.31617113850618,-1410800
2025-10-13,GR,AGRS,25,73,182500
2025-10-13,HP,AGRS,17819,72,128296800
2025-10-13,YP,AGRS,6595,72.9074002821598,48121500
2025-10-13,XA,AGRS,1869,72.20064205457464,13494300
2025-10-13,DH,AGRS,300,72,2160000
2025-10-13,PS,AGRS,101,72.00990099009901,727300
2025-10-13,NI,AGRS,51,73,392100
2025-10-13,LG,AGRS,53,72.43956043956044,385600
2025-10-13,MG,AGRS,50,73,365000
2025-10-13,KI,AGRS,11,73,80300
2025-10-13,BQ,AGRS,3,73,21900
2025-10-13,MI,AGRS,-2428,73,-17724400
2025-10-13,XL,AGRS,-7711,72.21093474426807,-55635700
2025-10-13,SQ,AGRS,-4231,72.7032,-30739900
2025-10-13,YU,AGRS,-4250,72.29411764705883,-30725000
